order_id,order_date,customer,product,category,region,quantity,unit_price,discount,sales,profit
ORD03158,2024-04-25,Customer 0470,Keyboard,Technology,East,2,3883.25,0.05,7378.18,842.23
ORD01165,2024-04-25,Customer 0718,Pen Set,Office Supplies,East,2,138.18,0.0,276.36,36.04
ORD05423,2024-04-25,Customer 0115,Desk,Furniture,South,7,22550.27,0.1,142066.69,27640.33
ORD09013,2024-04-25,Customer 1099,Office Chair,Furniture,North,1,16116.4,0.05,15310.58,1813.87
ORD04606,2024-04-25,Customer 0710,Office Chair,Furniture,South,2,17724.96,0.0,35449.92,8178.26
ORD00800,2024-04-25,Customer 0226,Desk,Furniture,North,7,18021.91,0.1,113538.0,22852.96
ORD07862,2024-04-25,Customer 0891,Laptop,Technology,East,4,56713.43,0.05,215511.05,27109.48
ORD05530,2024-04-25,Customer 0810,Desk,Furniture,South,6,19497.21,0.0,116983.29,13224.98
ORD03887,2024-04-25,Customer 0153,Pen Set,Office Supplies,East,2,315.29,0.05,599.06,99.29
ORD03094,2024-04-25,Customer 0494,Monitor,Technology,West,4,23719.96,0.0,94879.83,7686.3
ORD10386,2024-04-25,Customer 0095,Desk,Furniture,East,5,29805.58,0.15,126673.74,20644.79
ORD04429,2024-04-25,Customer 0431,Laptop,Technology,South,1,60544.88,0.0,60544.88,7801.9
ORD11178,2024-04-25,Customer 0746,Smartphone,Technology,South,2,24673.07,0.1,44411.53,9779.22
ORD04227,2024-04-25,Customer 0762,Notebook,Office Supplies,South,7,117.41,0.1,739.68,148.91
ORD03876,2024-04-25,Customer 0029,Office Chair,Furniture,West,4,12859.03,0.0,51436.13,10029.91
ORD02421,2024-04-25,Customer 0233,Printer,Office Supplies,South,5,18618.19,0.15,79127.31,18436.38
ORD10057,2024-04-25,Customer 0202,Laptop,Technology,South,6,85417.14,0.05,486877.72,54985.36
ORD04055,2024-04-25,Customer 0183,Pen Set,Office Supplies,West,6,694.8,0.05,3960.34,892.97
ORD11264,2024-04-25,Customer 0460,Printer,Office Supplies,East,4,6576.29,0.05,24989.92,3976.76
ORD04941,2024-04-25,Customer 0459,Keyboard,Technology,South,2,3007.94,0.05,5715.08,1368.09
ORD02301,2024-04-25,Customer 0138,Smartphone,Technology,West,3,44142.01,0.05,125804.74,10509.31
ORD06840,2024-04-25,Customer 0273,Desk,Furniture,West,7,26876.74,0.0,188137.18,19329.17
ORD06405,2024-04-25,Customer 1078,Pen Set,Office Supplies,North,3,691.17,0.1,1866.15,343.65
ORD00357,2024-04-25,Customer 0918,Pen Set,Office Supplies,West,1,690.99,0.1,621.89,123.25
ORD05247,2024-04-25,Customer 1080,Keyboard,Technology,West,2,3299.4,0.1,5938.91,750.46
ORD00661,2024-04-25,Customer 0834,Keyboard,Technology,North,1,1885.85,0.0,1885.85,178.13
ORD05056,2024-04-26,Customer 0477,Desk,Furniture,North,4,24627.46,0.05,93584.35,22118.07
ORD02527,2024-04-26,Customer 0755,Laptop,Technology,South,2,60148.29,0.0,120296.58,14431.84
ORD01694,2024-04-26,Customer 0176,Office Chair,Furniture,West,1,12069.79,0.05,11466.3,1906.54
ORD02515,2024-04-26,Customer 0177,Bookshelf,Furniture,West,6,11578.62,0.0,69471.73,11426.88
ORD06383,2024-04-26,Customer 0061,Monitor,Technology,West,3,27487.25,0.05,78338.66,16866.82
ORD02052,2024-04-26,Customer 0787,Pen Set,Office Supplies,West,7,345.63,0.1,2177.45,456.68
ORD09249,2024-04-26,Customer 0353,Printer,Office Supplies,North,2,16349.31,0.0,32698.63,7078.46
ORD11821,2024-04-26,Customer 0094,Bookshelf,Furniture,North,7,9569.8,0.05,63639.14,5551.2
ORD04150,2024-04-26,Customer 0033,Pen Set,Office Supplies,East,5,754.56,0.05,3584.16,912.92
ORD00133,2024-04-26,Customer 0036,Bookshelf,Furniture,North,7,7138.03,0.0,49966.18,5320.3
ORD00478,2024-04-26,Customer 0498,Monitor,Technology,North,3,13981.71,0.05,39847.87,6738.65
ORD01484,2024-04-26,Customer 0227,Pen Set,Office Supplies,North,1,731.03,0.1,657.93,119.75
ORD09549,2024-04-26,Customer 0102,Monitor,Technology,West,4,20092.84,0.05,76352.78,15544.32
ORD02148,2024-04-26,Customer 1103,Keyboard,Technology,West,5,3956.59,0.0,19782.93,2331.48
ORD07513,2024-04-26,Customer 0005,Printer,Office Supplies,West,2,19145.95,0.0,38291.9,5984.72
ORD02546,2024-04-26,Customer 0081,Pen Set,Office Supplies,West,1,575.07,0.05,546.32,152.29
ORD07156,2024-04-26,Customer 0381,Desk,Furniture,South,4,17359.58,0.0,69438.34,14206.28
ORD06294,2024-04-26,Customer 1027,Printer,Office Supplies,West,7,5263.96,0.0,36847.73,10560.3
ORD08207,2024-04-26,Customer 0135,Smartphone,Technology,East,4,23527.46,0.0,94109.85,15099.45
ORD05301,2024-04-26,Customer 1041,Monitor,Technology,East,1,16127.66,0.05,15321.28,1276.61
ORD00610,2024-04-26,Customer 0191,Notebook,Office Supplies,North,4,255.16,0.1,918.58,119.7
ORD00858,2024-04-26,Customer 0398,Desk,Furniture,West,2,26203.72,0.1,47166.7,7420.91
ORD06608,2024-04-26,Customer 0135,Pen Set,Office Supplies,West,5,795.3,0.05,3777.66,1092.51
ORD00561,2024-04-26,Customer 0703,Printer,Office Supplies,South,2,15139.35,0.0,30278.7,5433.73
ORD11081,2024-04-26,Customer 0043,Office Chair,Furniture,West,2,15777.49,0.0,31554.97,6031.23
ORD07437,2024-04-26,Customer 0717,Laptop,Technology,East,5,67356.37,0.05,319942.78,32854.15
ORD11854,2024-04-26,Customer 0804,Monitor,Technology,North,4,14542.08,0.1,52351.5,7917.56
ORD03060,2024-04-26,Customer 0025,Pen Set,Office Supplies,North,3,268.31,0.0,804.94,113.92
ORD10557,2024-04-26,Customer 0955,Printer,Office Supplies,East,6,7688.2,0.0,46129.2,9368.5
ORD04009,2024-04-26,Customer 0312,Monitor,Technology,South,3,27914.71,0.05,79556.93,7885.82
ORD07705,2024-04-26,Customer 1123,Printer,Office Supplies,South,3,10900.38,0.05,31066.09,8948.67
ORD08503,2024-04-26,Customer 0177,Bookshelf,Furniture,East,1,4917.21,0.0,4917.21,614.64
ORD00029,2024-04-26,Customer 0350,Pen Set,Office Supplies,West,5,460.54,0.0,2302.7,664.3
ORD00047,2024-04-26,Customer 1051,Printer,Office Supplies,South,6,19469.24,0.0,116815.43,17834.18
ORD03288,2024-04-26,Customer 0285,Office Chair,Furniture,South,3,12226.96,0.05,34846.83,4563.2
ORD03951,2024-04-26,Customer 0691,Printer,Office Supplies,South,2,10098.09,0.0,20196.18,5268.89
ORD07591,2024-04-27,Customer 0047,Monitor,Technology,South,1,25622.66,0.1,23060.4,5059.87
ORD08794,2024-04-27,Customer 1108,Laptop,Technology,South,3,62664.02,0.0,187992.07,16994.36
ORD08840,2024-04-27,Customer 0652,Printer,Office Supplies,South,5,17504.04,0.05,83144.19,20422.69
ORD00686,2024-04-27,Customer 0925,Keyboard,Technology,West,7,2701.14,0.1,17017.16,2090.73
ORD02753,2024-04-27,Customer 0145,Pen Set,Office Supplies,West,4,528.31,0.05,2007.57,435.37
ORD10853,2024-04-27,Customer 0661,Printer,Office Supplies,North,4,11428.8,0.15,38857.92,9855.77
ORD01408,2024-04-27,Customer 1037,Laptop,Technology,South,7,55771.96,0.05,370883.55,70025.64
ORD04181,2024-04-27,Customer 0718,Bookshelf,Furniture,North,4,11716.3,0.05,44521.92,9173.08
ORD03959,2024-04-27,Customer 1175,Office Chair,Furniture,East,7,7066.22,0.1,44517.17,6813.78
ORD03315,2024-04-27,Customer 0371,Smartphone,Technology,North,7,48435.8,0.0,339050.57,34885.43
ORD03911,2024-04-27,Customer 0343,Smartphone,Technology,West,7,52105.69,0.05,346502.85,74101.03
ORD09997,2024-04-27,Customer 0373,Bookshelf,Furniture,South,3,4786.66,0.0,14359.98,2428.92
ORD04176,2024-04-27,Customer 0602,Bookshelf,Furniture,West,6,3585.15,0.0,21510.92,4959.59
ORD01271,2024-04-27,Customer 0128,Desk,Furniture,West,4,10175.42,0.05,38666.6,3434.99
ORD03533,2024-04-27,Customer 0276,Keyboard,Technology,South,1,2550.27,0.0,2550.27,533.41
ORD08527,2024-04-27,Customer 0044,Office Chair,Furniture,East,3,15954.63,0.1,43077.51,6139.88
ORD08072,2024-04-27,Customer 0512,Notebook,Office Supplies,South,4,140.91,0.05,535.46,155.18
ORD06643,2024-04-27,Customer 0962,Desk,Furniture,North,5,13061.7,0.1,58777.64,10786.14
ORD03523,2024-04-27,Customer 0905,Desk,Furniture,East,6,19030.18,0.0,114181.08,25972.02
ORD10582,2024-04-27,Customer 0818,Keyboard,Technology,South,2,4176.87,0.1,7518.37,1553.08
ORD02516,2024-04-27,Customer 0256,Office Chair,Furniture,East,6,15238.03,0.05,86856.78,20251.85
ORD10822,2024-04-27,Customer 0847,Notebook,Office Supplies,East,3,373.32,0.05,1063.95,291.98
ORD05765,2024-04-27,Customer 0839,Laptop,Technology,East,5,61103.07,0.05,290239.57,29143.86
ORD09525,2024-04-27,Customer 1124,Office Chair,Furniture,West,5,9457.8,0.0,47289.01,9522.38
ORD05157,2024-04-27,Customer 0641,Smartphone,Technology,South,7,23619.27,0.05,157068.15,22372.91
ORD03124,2024-04-27,Customer 0916,Smartphone,Technology,North,5,19343.83,0.05,91883.21,21281.27
ORD09350,2024-04-27,Customer 1020,Monitor,Technology,West,2,20391.84,0.05,38744.49,6776.67
ORD10513,2024-04-27,Customer 0706,Keyboard,Technology,South,6,1884.41,0.05,10741.15,1770.22
ORD00604,2024-04-27,Customer 0747,Printer,Office Supplies,West,4,9717.69,0.05,36927.22,9984.84
ORD03668,2024-04-27,Customer 0807,Laptop,Technology,North,3,76604.52,0.05,218322.88,50338.45
ORD07292,2024-04-27,Customer 0619,Laptop,Technology,West,1,66401.06,0.05,63081.0,7721.6
ORD07187,2024-04-27,Customer 0394,Desk,Furniture,East,3,7616.21,0.05,21706.2,4242.68
ORD01939,2024-04-27,Customer 0814,Smartphone,Technology,East,5,42159.38,0.0,210796.92,21634.76
ORD01212,2024-04-27,Customer 1096,Pen Set,Office Supplies,East,3,350.46,0.1,946.23,269.96
ORD09293,2024-04-27,Customer 1117,Smartphone,Technology,North,4,31898.03,0.0,127592.12,20870.69
ORD00770,2024-04-28,Customer 0164,Printer,Office Supplies,South,5,14338.41,0.05,68107.44,14451.96
ORD02267,2024-04-28,Customer 0413,Pen Set,Office Supplies,West,4,535.3,0.05,2034.12,263.43
ORD07110,2024-04-28,Customer 0688,Office Chair,Furniture,East,3,5419.05,0.05,15444.3,3519.77
ORD02370,2024-04-28,Customer 1054,Bookshelf,Furniture,South,4,10451.38,0.1,37624.98,3091.69
ORD04111,2024-04-28,Customer 0578,Desk,Furniture,East,6,8008.51,0.1,43245.95,3768.95
ORD06198,2024-04-28,Customer 0297,Smartphone,Technology,South,2,50436.39,0.0,100872.77,19277.15
ORD10856,2024-04-28,Customer 1107,Office Chair,Furniture,East,5,11603.27,0.0,58016.34,8678.97
ORD00492,2024-04-28,Customer 1150,Smartphone,Technology,West,1,59138.84,0.0,59138.84,12080.3
ORD02108,2024-04-28,Customer 0499,Desk,Furniture,South,4,27582.91,0.0,110331.65,14559.62
ORD03504,2024-04-28,Customer 0803,Printer,Office Supplies,South,3,21994.5,0.0,65983.49,16244.54
ORD05521,2024-04-28,Customer 0195,Smartphone,Technology,South,2,30045.01,0.05,57085.52,8751.72
ORD02157,2024-04-28,Customer 0916,Keyboard,Technology,South,4,2152.86,0.05,8180.85,1238.11
ORD03047,2024-04-28,Customer 0213,Monitor,Technology,West,6,16221.7,0.0,97330.23,12948.19
ORD11092,2024-04-28,Customer 1124,Notebook,Office Supplies,West,1,134.58,0.0,134.58,29.74
ORD00820,2024-04-28,Customer 0899,Printer,Office Supplies,West,3,16354.71,0.15,41704.5,8066.75
ORD07365,2024-04-28,Customer 0661,Desk,Furniture,West,3,23867.7,0.1,64442.78,10107.25
ORD04317,2024-04-28,Customer 0119,Laptop,Technology,West,4,71730.5,0.05,272575.88,27162.1
ORD11780,2024-04-28,Customer 0570,Monitor,Technology,West,7,15096.97,0.05,100394.88,14234.38
ORD01269,2024-04-28,Customer 0923,Keyboard,Technology,West,3,3572.04,0.05,10180.31,1490.83
ORD04357,2024-04-28,Customer 0663,Laptop,Technology,North,4,83394.67,0.0,333578.7,26929.01
ORD06506,2024-04-28,Customer 0079,Office Chair,Furniture,North,7,11220.55,0.15,66762.3,5778.32
ORD08572,2024-04-28,Customer 0478,Laptop,Technology,West,5,74298.28,0.05,352916.83,52815.66
ORD03270,2024-04-28,Customer 1060,Bookshelf,Furniture,South,5,7801.64,0.0,39008.19,7554.51
ORD06575,2024-04-28,Customer 0429,Monitor,Technology,North,3,24622.06,0.05,70172.86,14497.63
ORD02622,2024-04-28,Customer 1111,Notebook,Office Supplies,East,2,496.92,0.05,944.15,204.94
ORD05688,2024-04-28,Customer 0818,Bookshelf,Furniture,North,6,7625.86,0.1,41179.66,6920.25
ORD04614,2024-04-28,Customer 0029,Laptop,Technology,North,3,59458.46,0.1,160537.83,24547.75
ORD09016,2024-04-28,Customer 0051,Smartphone,Technology,East,5,46400.77,0.1,208803.47,21321.7
ORD04374,2024-04-28,Customer 0574,Laptop,Technology,East,4,87512.03,0.05,332545.73,62922.66
ORD10313,2024-04-28,Customer 1179,Printer,Office Supplies,West,5,12988.73,0.05,61696.48,8274.14
ORD02091,2024-04-28,Customer 0100,Smartphone,Technology,East,1,43647.26,0.05,41464.9,8345.62
ORD11136,2024-04-28,Customer 0584,Keyboard,Technology,South,6,3041.78,0.1,16425.6,2163.23
ORD07348,2024-04-28,Customer 0083,Smartphone,Technology,West,1,62609.54,0.05,59479.06,8954.01
ORD00773,2024-04-29,Customer 0779,Bookshelf,Furniture,South,5,4056.84,0.0,20284.2,3861.31
ORD02533,2024-04-29,Customer 0712,Notebook,Office Supplies,South,4,395.65,0.15,1345.2,184.2
ORD07281,2024-04-29,Customer 0391,Notebook,Office Supplies,South,2,442.29,0.05,840.35,162.38
ORD02259,2024-04-29,Customer 0186,Smartphone,Technology,South,7,55009.88,0.0,385069.15,90431.13
ORD07821,2024-04-29,Customer 0490,Desk,Furniture,North,1,15363.29,0.1,13826.96,1873.81
ORD03939,2024-04-29,Customer 0489,Notebook,Office Supplies,North,2,381.39,0.15,648.36,101.39
ORD03793,2024-04-29,Customer 0271,Notebook,Office Supplies,South,3,316.39,0.05,901.72,250.32
ORD10440,2024-04-29,Customer 0214,Laptop,Technology,West,4,79281.28,0.05,301268.87,72070.48
ORD05527,2024-04-29,Customer 0218,Printer,Office Supplies,South,7,6904.53,0.05,45915.1,8914.78
ORD10826,2024-04-29,Customer 0599,Smartphone,Technology,North,2,47780.84,0.0,95561.69,21326.73
ORD05788,2024-04-29,Customer 1018,Notebook,Office Supplies,South,2,88.6,0.05,168.33,27.42
ORD06322,2024-04-29,Customer 0206,Notebook,Office Supplies,South,1,487.74,0.1,438.97,130.11
ORD09060,2024-04-29,Customer 0171,Bookshelf,Furniture,South,4,4533.93,0.0,18135.72,1466.5
ORD10926,2024-04-29,Customer 1174,Keyboard,Technology,East,4,4313.1,0.15,14664.53,2588.35
ORD10602,2024-04-29,Customer 0259,Monitor,Technology,West,7,23154.41,0.05,153976.85,34751.3
ORD08720,2024-04-29,Customer 0135,Pen Set,Office Supplies,South,4,308.9,0.05,1173.83,193.92
ORD06976,2024-04-29,Customer 0425,Pen Set,Office Supplies,North,1,727.85,0.05,691.45,139.76
ORD10261,2024-04-29,Customer 0404,Notebook,Office Supplies,West,6,147.23,0.0,883.41,257.45
ORD08042,2024-04-29,Customer 0985,Laptop,Technology,South,6,74516.75,0.0,447100.53,90615.76
ORD10643,2024-04-29,Customer 0622,Pen Set,Office Supplies,South,2,704.1,0.1,1267.38,251.98
ORD10032,2024-04-29,Customer 0405,Desk,Furniture,West,6,12274.47,0.05,69964.5,6603.13
ORD06934,2024-04-29,Customer 0380,Bookshelf,Furniture,North,3,6357.55,0.05,18119.01,2614.3
ORD07922,2024-04-29,Customer 0616,Monitor,Technology,East,1,23319.89,0.1,20987.9,2057.74
ORD05401,2024-04-29,Customer 1152,Notebook,Office Supplies,East,3,225.18,0.0,675.55,197.89
ORD02023,2024-04-29,Customer 1045,Office Chair,Furniture,West,2,11516.13,0.05,21880.65,4378.7
ORD00930,2024-04-29,Customer 1179,Printer,Office Supplies,North,1,16504.56,0.1,14854.1,3793.51
ORD06653,2024-04-29,Customer 0166,Printer,Office Supplies,West,4,11312.41,0.15,38462.2,10395.43
ORD10385,2024-04-29,Customer 1064,Notebook,Office Supplies,North,7,400.17,0.1,2521.05,353.3
ORD00504,2024-04-29,Customer 0472,Desk,Furniture,South,3,24073.65,0.05,68609.91,11754.04
ORD09965,2024-04-30,Customer 1123,Monitor,Technology,South,3,25327.93,0.05,72184.6,11096.14
ORD10894,2024-04-30,Customer 0503,Desk,Furniture,West,4,14617.24,0.0,58468.97,12051.37
ORD11076,2024-04-30,Customer 1177,Pen Set,Office Supplies,South,7,523.39,0.0,3663.75,910.7
ORD05795,2024-04-30,Customer 0487,Smartphone,Technology,East,6,64084.91,0.1,346058.54,66463.78
ORD05200,2024-04-30,Customer 0729,Printer,Office Supplies,West,7,12545.13,0.05,83425.09,18078.28
ORD03956,2024-04-30,Customer 0959,Printer,Office Supplies,North,1,12877.72,0.05,12233.84,2992.62
ORD09843,2024-04-30,Customer 1090,Bookshelf,Furniture,South,1,9115.51,0.0,9115.51,1855.55
ORD05363,2024-04-30,Customer 0269,Notebook,Office Supplies,South,7,399.52,0.15,2377.16,297.67
ORD08047,2024-04-30,Customer 0298,Pen Set,Office Supplies,West,3,427.55,0.05,1218.52,213.48
ORD11281,2024-04-30,Customer 0307,Laptop,Technology,South,6,69761.19,0.1,376710.41,48140.79
ORD02375,2024-04-30,Customer 0701,Bookshelf,Furniture,East,5,7810.56,0.0,39052.8,5933.54
ORD07556,2024-04-30,Customer 0332,Keyboard,Technology,East,2,3955.97,0.1,7120.75,656.88
ORD00022,2024-04-30,Customer 0125,Smartphone,Technology,North,5,45619.29,0.0,228096.47,52010.38
ORD03090,2024-04-30,Customer 0368,Laptop,Technology,North,2,83311.06,0.05,158291.02,18705.18
ORD05544,2024-04-30,Customer 1021,Keyboard,Technology,South,4,3695.14,0.0,14780.56,1301.78
ORD09542,2024-04-30,Customer 0425,Bookshelf,Furniture,North,7,13680.96,0.05,90978.36,9039.84
ORD10219,2024-04-30,Customer 1013,Smartphone,Technology,South,5,18608.53,0.0,93042.66,19840.91
ORD11071,2024-04-30,Customer 0140,Pen Set,Office Supplies,West,1,561.96,0.0,561.96,137.16
ORD08343,2024-04-30,Customer 0751,Notebook,Office Supplies,West,2,247.17,0.05,469.62,85.91
ORD11848,2024-04-30,Customer 1107,Bookshelf,Furniture,South,4,6656.03,0.0,26624.12,3497.32
ORD10290,2024-04-30,Customer 0210,Monitor,Technology,North,5,13760.69,0.05,65363.29,12126.41
ORD11329,2024-04-30,Customer 0125,Desk,Furniture,South,6,16677.24,0.05,95060.29,9914.01
ORD11629,2024-04-30,Customer 0071,Printer,Office Supplies,North,1,11439.76,0.1,10295.78,1306.17
ORD02767,2024-04-30,Customer 1015,Desk,Furniture,North,3,23215.33,0.0,69646.0,8220.09
ORD01493,2024-04-30,Customer 0570,Office Chair,Furniture,West,5,9524.03,0.05,45239.15,8327.95
ORD09760,2024-04-30,Customer 0860,Printer,Office Supplies,South,2,20700.2,0.1,37260.36,10508.06
ORD04287,2024-04-30,Customer 0043,Monitor,Technology,East,7,24131.66,0.0,168921.65,35901.83
ORD09891,2024-04-30,Customer 0444,Bookshelf,Furniture,East,3,6423.76,0.0,19271.29,2953.87
ORD04546,2024-04-30,Customer 0593,Smartphone,Technology,North,7,27162.41,0.1,171123.17,19845.34
ORD07362,2024-05-01,Customer 0733,Pen Set,Office Supplies,South,5,149.92,0.05,712.11,187.87
ORD01675,2024-05-01,Customer 0764,Smartphone,Technology,South,5,38130.36,0.15,162054.03,31255.48
ORD08458,2024-05-01,Customer 0393,Pen Set,Office Supplies,South,3,345.65,0.05,985.11,284.01
ORD00903,2024-05-01,Customer 0873,Bookshelf,Furniture,North,5,8419.72,0.0,42098.61,9833.85
ORD08460,2024-05-01,Customer 0643,Printer,Office Supplies,South,2,7738.68,0.0,15477.36,3284.51
ORD05146,2024-05-01,Customer 0670,Smartphone,Technology,South,6,35713.14,0.1,192850.96,35675.74
ORD11837,2024-05-01,Customer 1196,Office Chair,Furniture,East,6,13340.97,0.0,80045.81,7116.66
ORD11503,2024-05-01,Customer 0768,Office Chair,Furniture,South,3,16052.07,0.1,43340.58,6488.41
ORD10617,2024-05-01,Customer 0525,Pen Set,Office Supplies,North,2,284.45,0.0,568.89,157.09
ORD05636,2024-05-01,Customer 1174,Keyboard,Technology,West,4,943.21,0.15,3206.92,608.57
ORD11150,2024-05-01,Customer 0474,Office Chair,Furniture,South,6,11691.65,0.15,59627.44,13887.67
ORD03546,2024-05-01,Customer 1009,Keyboard,Technology,West,7,2041.08,0.05,13573.21,2915.0
ORD02452,2024-05-01,Customer 0637,Printer,Office Supplies,South,3,16726.06,0.0,50178.19,11455.57
ORD05184,2024-05-01,Customer 1190,Notebook,Office Supplies,East,4,203.75,0.0,815.0,124.52
ORD11017,2024-05-01,Customer 0303,Bookshelf,Furniture,North,7,4226.17,0.0,29583.22,3811.06
ORD05012,2024-05-01,Customer 0182,Monitor,Technology,West,1,17654.32,0.0,17654.32,1477.69
ORD08410,2024-05-01,Customer 0388,Keyboard,Technology,North,3,1885.49,0.1,5090.82,1133.82
ORD04972,2024-05-01,Customer 0866,Smartphone,Technology,West,2,56097.98,0.0,112195.96,25863.76
ORD04891,2024-05-01,Customer 0457,Keyboard,Technology,West,2,1884.48,0.05,3580.51,689.45
ORD07837,2024-05-01,Customer 0548,Printer,Office Supplies,West,2,13388.81,0.1,24099.85,5314.51
ORD00127,2024-05-01,Customer 0059,Notebook,Office Supplies,West,4,273.52,0.1,984.68,144.83
ORD10131,2024-05-01,Customer 0916,Keyboard,Technology,South,4,1789.63,0.0,7158.51,731.5
ORD01111,2024-05-01,Customer 0163,Office Chair,Furniture,West,3,15969.4,0.0,47908.2,9318.18
ORD03682,2024-05-01,Customer 0240,Notebook,Office Supplies,North,5,417.46,0.05,1982.92,574.47
ORD02576,2024-05-01,Customer 1064,Keyboard,Technology,East,1,1313.58,0.0,1313.58,304.34
ORD09659,2024-05-01,Customer 0808,Bookshelf,Furniture,South,2,8907.84,0.15,15143.33,2552.32
ORD00973,2024-05-01,Customer 0660,Printer,Office Supplies,East,5,6638.69,0.1,29874.1,6341.39
ORD01814,2024-05-02,Customer 0127,Smartphone,Technology,West,7,58279.13,0.1,367158.5,79973.81
ORD07511,2024-05-02,Customer 0717,Bookshelf,Furniture,South,6,5680.18,0.05,32377.04,7666.16
ORD01564,2024-05-02,Customer 0558,Smartphone,Technology,North,6,37687.17,0.05,214816.88,49080.79
ORD10192,2024-05-02,Customer 0626,Bookshelf,Furniture,West,2,5340.73,0.05,10147.38,1897.96
ORD08664,2024-05-02,Customer 0506,Office Chair,Furniture,West,6,17653.05,0.15,90030.57,13533.44
ORD04935,2024-05-02,Customer 0338,Desk,Furniture,East,1,7013.6,0.1,6312.24,667.91
ORD10149,2024-05-02,Customer 0826,Smartphone,Technology,South,2,30727.14,0.0,61454.28,9305.22
ORD10519,2024-05-02,Customer 0339,Smartphone,Technology,East,4,37577.53,0.1,135279.09,23952.04
ORD06392,2024-05-02,Customer 0937,Monitor,Technology,South,1,24897.88,0.05,23652.98,1901.06
ORD01155,2024-05-02,Customer 0313,Desk,Furniture,North,3,27979.15,0.0,83937.45,19806.01
ORD08652,2024-05-02,Customer 0670,Notebook,Office Supplies,East,5,266.45,0.15,1132.42,166.11
